0.0041246	-0.0025452	-0.0022829	0.00026225	-0.00040535	-0.0015497	-0.0010014	0.0057399	0.0015974	-0.0003397	-0.00098945	-0.0018357
0.0064195	-0.0019788	0.0037074	0.0068963	0.0038684	0.013691	-0.0074864	-0.012285	0.011903	-0.0028015	-0.0004291	0.006181
0.0027597	0.0005365	0.0011086	-0.0021458	-0.0014485	0.0074923	0.0008583	0.0032603	-0.0047088	0.00085235	0.0003397	0.0035226
-0.0025392	-0.0040293	0.0020922	0.0051022	0.0009359	-7.155e-05	-0.0001311	0.0035763	0.0075698	0.005734	0.0062466	0.0040354
0.0022708	-0.0015317	0.010127	0.0019133	-0.00092385	-0.0068666	-0.00045305	-0.0011087	0.0034689	-0.001812	-0.0006139	0.0019491
0.0012161	0.0047863	0.0046492	0.0022768	0.00084635	-0.0053286	0.0001074	-0.0059961	-0.0012399	-0.0019252	-0.001055	0.0013531
0.0018239	-0.0015557	0.0023246	0.0014245	0.0041247	-0.0060737	0.0083448	0.00033985	-0.000882	0.0042558	-0.00085835	0.0050127
0.0038862	-0.0044882	0.0039458	0.0010789	0.0051976	-0.0054	0.011611	0.0069619	-0.0032009	-0.0012993	-0.0039459	0.0029684
-0.001669	-0.0022472	0.0042557	0.0019493	0.0064851	0.0073314	-0.0021339	-0.0018597	-0.00054845	0.00211	0.0026226	0.0021697
0.0020264	0.000906	0.0018716	0.00074505	-0.0014899	0.011867	-0.0023008	0.0038803	0.0046254	0.0061154	-0.0033259	-0.0045776
0.0069262	0.0018417	0.0037609	0.0059367	-0.0023067	0.0073492	-0.011277	0.0030218	-0.003624	0.00017885	-0.0031589	-0.0047803
0.001955	0.0069379	-0.00021475	0.000888	0.0038743	0.0077903	0.0069857	0.0008464	0.0060319	0.0043929	0.000596	-0.0022292
0.0029923	-0.0039876	-0.0025929	0.0061154	0.00055445	0.0038802	-0.0062108	0.0053824	-0.0028789	-0.0027419	0.0047147	-0.00026235
-0.0048935	-0.001371	-0.0013528	0.0022829	0.0039816	0.016493	0.0035048	0.005126	0.0023425	0.0059426	-0.0074804	0.0003516
-0.0026583	0.0041962	-0.003326	0.0066101	0.0023842	0.011992	0.0044704	0.0018477	-0.0019907	-0.0085533	-0.0026464	-0.0034094
0.00093575	0.0017106	0.0030159	-0.0022709	0.0082077	-0.0072302	0.0095607	0.0052094	0.0026466	-0.011998	0.0012458	-0.00044715
-0.0053047	0.013817	-0.0014128	-0.0006736	-0.0057638	0.0032067	-0.0064017	0.0054359	0.0095071	0.0008702	-8.35e-05	0.0070989
0.0036121	0.0013829	0.007105	0.0062703	0.0067412	0.0088513	0.00072715	0.0006376	0.0062346	0.0062824	-0.0035226	0.0037908
0.001228	0.0040114	-0.0017167	0.011242	-0.0016332	-0.004995	0.0063896	-0.00097765	0.0017823	-0.0007689	0.0033678	0.0071406
-0.00078085	0.0012219	2.98e-05	-0.0025273	-0.003004	0.0021518	0.0017285	0.005269	-0.0016571	0.0040293	5.965e-05	0.0029505
0.0059069	-0.0004351	0.0043929	0.0029921	0.0072779	0.0071526	0.018573	0.0018299	0.00019075	0.0044645	0.0020445	0.003016
-0.00092385	0.0084281	0.0032009	0.0091672	0.0071049	0.0043452	-0.0041366	0.016928	0.0003039	0.0074387	0.0011087	-0.0064552
-0.0004948	-0.0002085	0.0080706	0.0035287	-0.00039935	-0.0038266	0.0041962	-0.00020855	0.0004828	-0.00039335	-0.0022949	0.00014305
0.0038443	0.0051916	0.0012457	0.0065744	-0.0099005	0.0047148	-0.0020624	0.001353	0.0024021	-0.0039399	-0.002855	0.0057877
-0.0069678	0.0022829	0.0052333	0.008619	0.010032	-0.011247	0.0079155	-0.0037192	0.0021637	-0.0036241	0.0018477	0.0040352
0.005275	-0.0019193	0.0029265	-0.0039517	0.0099898	0.01049	0.0013829	0.0041843	0.008911	-0.0011624	-0.000626	-0.0004293
0.00056025	0.0082909	0.0017403	0.0048519	0.00695	0.0095965	0.0086427	0.0013292	0.0084401	0.0070454	-0.0017405	0.0087082
0.014806	-0.0018001	-0.0023842	0.0017523	-0.0042797	0.009966	0.0077128	0.0053168	0.0010788	0.0052274	-0.00051855	0.0001193
0.0077488	0.0033796	0.0028848	-0.0027538	0.014949	0.018096	0.0029444	0.0047625	0.0025928	0.0017822	-0.0025511	8.94e-05
5.95e-06	0.0017822	-0.0003637	0.0029623	0.010866	0.0072896	0.010574	-0.0017524	0.004524	0.0084699	0.0055373	-0.0003756
-0.00064955	0.0045479	-4.78e-05	-0.0023841	0.0054896	0.0069738	0.010741	0.0023843	0.0084102	-0.0051797	-0.0019194	0.0023841
0.0026404	0.00078085	-0.0067115	-3.575e-05	0.010932	0.0039936	-0.0035047	0.0018478	0.014943	0.004989	0.0021578	-0.0019552
-0.0091493	0.00010735	-0.00063175	-0.0084102	0.010246	0.0099419	0.014317	-1.78e-05	0.006032	0.002724	0.0032722	0.0058233
-0.011128	-0.0083387	0.002104	0.0021518	-0.0002324	0.0007748	0.012362	0.0074566	0.0080825	-0.00027415	0.0059903	0.00034565
-0.0019908	0.0029981	-0.0051022	0.0009536	0.018448	0.0081242	0.010204	0.0018181	0.0077844	0.0083088	0.0033019	0.0002264
0.0024855	0.0036001	0.004083	0.0054419	0.0047148	0.013798	0.0065805	0.0077606	0.010616	0.010347	0.0019969	0.0034929
-0.0013351	-0.0006438	-0.006795	-0.0021695	0.011516	0.0059546	0.014114	0.022304	0.0034154	0.0087978	0.0014842	0.0066282
-0.0008048	0.0029804	0.0065148	-0.0019252	0.00075695	0.023776	0.0090719	0.0086367	-0.001657	0.0088931	0.0017106	0.005424
0.0058829	0.0011741	-0.0018715	0.0051261	0.0033259	0.002551	0.0042439	0.0078559	0.0044703	0.0096917	0.0036716	0.0048637
0.0022888	0.0050664	0.0040591	0.0054479	-0.0019849	0.017411	0.0139	0.011003	0.0074088	0.00301	0.0011086	-0.0003458
0.012606	0.0016868	0.0025689	-0.0029327	0.0042319	0.010514	0.001037	0.002283	0.0064076	-0.0055731	0.00053645	-0.00039335
0.0092446	-0.0030816	-0.00050075	-0.0049412	0.0020742	0.0025035	0.0017881	0.0042141	-0.0041544	-0.0063538	4.175e-05	0.0033141
0.00082255	-0.0017763	-0.0036181	-0.006771	-0.0090301	-0.016171	0.002575	-0.0044109	-0.013739	-0.0072659	-0.0036836	-0.00041125
0.0077129	-0.0061334	-0.0051856	-0.0086843	-0.0071705	-0.024796	-0.011992	-0.0041246	-0.011975	-0.009388	-0.0013055	-0.0017465
-0.0052928	-0.00061995	-0.0074864	-0.0036776	-0.021356	-0.041229	-0.017607	-0.02026	-0.020546	-0.0070572	-0.008452	-0.0081182
0.0049174	0.0015259	-0.0045121	-0.018507	-0.035966	-0.037665	-0.020743	-0.020164	-0.023377	-0.020117	-0.0097214	-0.0041665
-0.0066996	-0.0014306	-0.018245	-0.015944	-0.046146	-0.047261	-0.034225	-0.037199	-0.033337	-0.026131	-0.017333	-0.016922
-0.012642	-0.0067415	-0.013197	-0.017524	-0.042683	-0.081081	-0.038934	-0.032711	-0.024635	-0.033003	-0.015944	-0.015479
-0.016403	-0.015938	-0.019831	-0.03168	-0.057364	-0.11858	-0.053764	-0.047493	-0.04018	-0.030071	-0.014919	-0.01778
-0.025332	-0.023323	-0.020403	-0.034619	-0.074107	-0.11078	-0.064862	-0.067968	-0.042296	-0.040382	-0.020391	-0.022215
-0.030309	-0.015068	-0.025785	-0.040042	-0.079686	-0.12556	-0.080669	-0.07968	-0.055725	-0.049281	-0.028747	-0.024665
-0.03041	-0.017548	-0.021106	-0.041783	-0.075955	-0.14536	-0.091076	-0.080246	-0.062657	-0.049931	-0.025916	-0.021768
-0.02318	-0.01384	-0.009352	-0.0251	-0.067485	-0.13157	-0.082648	-0.081909	-0.075353	-0.048185	-0.026965	-0.027007
-0.0021339	0.01362	0.0062883	-0.0013353	-0.036967	-0.10593	-0.054825	-0.059098	-0.047004	-0.023931	-0.0094295	-0.0070989
0.036931	0.041575	0.040949	0.033045	0.019264	-0.045669	-0.033236	-0.030559	-0.015807	-0.0052214	0.0065863	0.006175
0.076235	0.058633	0.061423	0.070984	0.077457	0.016672	0.0084639	0.00038745	0.011575	0.023794	0.030899	0.027603
0.096119	0.078476	0.07341	0.092423	0.10721	0.081569	0.033784	0.031084	0.049615	0.052715	0.041956	0.034917
0.096214	0.074089	0.088531	0.10158	0.14842	0.13582	0.047112	0.052923	0.070405	0.062168	0.054139	0.045336
0.09662	0.077874	0.09175	0.10916	0.15932	0.16603	0.084711	0.078047	0.090266	0.090182	0.062859	0.055123
0.078506	0.060398	0.077165	0.11135	0.16459	0.18837	0.089801	0.085301	0.10123	0.097538	0.059384	0.049478
0.054694	0.049806	0.060588	0.097621	0.16746	0.21968	0.099207	0.095904	0.11013	0.10483	0.064761	0.050646
0.04493	0.039935	0.049264	0.092584	0.16783	0.21964	0.099028	0.11299	0.10448	0.10109	0.054699	0.044978
0.024736	0.022978	0.039858	0.074047	0.1706	0.22941	0.10666	0.10785	0.1086	0.097651	0.050933	0.036222
0.021804	0.013232	0.02662	0.068146	0.13948	0.22262	0.10619	0.10927	0.10525	0.087077	0.041902	0.043673
0.0090777	-0.0010073	0.0184	0.040108	0.11598	0.20333	0.096095	0.10164	0.086815	0.066764	0.026852	0.028944
-0.0056447	-0.0064016	-0.004369	0.0274	0.079614	0.18228	0.094057	0.095577	0.079221	0.056374	0.027836	0.023782
-0.014609	-0.021517	-0.020886	0.0085056	0.070745	0.1555	0.081826	0.077612	0.068862	0.04074	0.017315	0.014824
-0.019121	-0.015235	-0.019729	-0.0049592	0.045163	0.12852	0.071848	0.063914	0.057346	0.027669	0.01235	0.016505
-0.016081	-0.021702	-0.024378	-0.024826	0.015396	0.1116	0.064755	0.058329	0.045365	0.017935	0.014925	0.0045122
-0.01359	-0.023896	-0.027335	-0.02681	0.0030339	0.084472	0.051558	0.04701	0.036949	0.008905	0.011182	0.0043809
-0.020498	-0.025058	-0.032842	-0.037748	-0.037104	0.049645	0.039351	0.038684	0.027627	-0.0010431	0.0033498	0.008005
-0.0069023	-0.021178	-0.027746	-0.046069	-0.03165	0.026059	0.027871	0.022286	0.01331	-0.016552	0.00069145	-0.0044405
-0.004828	-0.01142	-0.024605	-0.049496	-0.050038	0.015152	0.029266	0.026053	-0.0010968	-0.0064434	-0.0006676	-0.0053049
0.0067412	-0.005126	-0.024212	-0.047952	-0.059587	-0.0034452	0.010109	0.0099839	-0.0058116	-0.0038624	0.0047923	-0.0074088
0.012028	-0.0011087	-0.020683	-0.046706	-0.058377	-0.0025928	0.0074865	0.021207	-0.0003398	-0.014424	-0.0037014	-0.013685
0.0062229	0.0062108	-0.0063063	-0.044644	-0.064475	-0.025815	0.0018477	0.0051022	-0.0079752	-0.015813	-0.0079275	-0.012201
0.021815	0.018358	-0.0022651	-0.03292	-0.071407	-0.035131	0.010038	-0.0074388	-0.026417	-0.0025571	0.0011146	-0.0069141
0.025922	0.022692	0.0072061	-0.02594	-0.069124	-0.036246	-0.0017165	-0.0032663	-0.0097811	-0.020951	-0.0053286	-0.017214
0.027663	0.018841	0.0097752	-0.017369	-0.066656	-0.049734	-0.0098826	-0.013274	-0.010705	-0.0031113	-0.010878	-0.018966
0.023502	0.022936	0.016683	-0.005722	-0.057727	-0.042826	-0.010645	-0.016403	-0.032824	-0.012511	-0.017554	-0.019407
0.018472	0.016797	0.019902	0.0028013	-0.063545	-0.06457	-0.013816	-0.012344	-0.023645	-0.01694	-0.017589	-0.022346
0.0094176	0.01384	0.017971	0.0035584	-0.044727	-0.060046	-0.015831	-0.016826	-0.022161	-0.014824	-0.017643	-0.01908
0.010628	0.015485	0.02541	0.010902	-0.032419	-0.073183	-0.020302	-0.029969	-0.024998	-0.017542	-0.017661	-0.015837
-0.0073255	0.012338	0.023943	0.011182	-0.02904	-0.061107	-0.027907	-0.025678	-0.027084	-0.016225	-0.015241	-0.0078143
0.0064135	-0.0018299	0.017059	0.018609	-0.030226	-0.077773	-0.024986	-0.028765	-0.020611	-0.022084	-0.021839	-0.013828
-0.0021458	0.0068366	0.021339	0.019789	-0.026363	-0.068176	-0.023902	-0.022918	-0.022668	-0.019246	-0.014985	-0.0086128
-0.010043	0.0026226	0.010288	0.024438	-0.0036835	-0.072539	-0.023365	-0.028318	-0.026363	-0.013125	-0.015235	-0.00664
-0.0025452	-0.010789	0.0072539	0.014401	0.0031175	-0.060243	-0.030554	-0.031817	-0.027013	-0.016642	-0.014335	-0.0019908
-0.0083029	-0.0018657	0.0080705	0.033063	-0.0010074	-0.054253	-0.014305	-0.020915	-0.021058	-0.021637	-0.016463	7.735e-05
-0.0031769	-0.0049829	-0.0012517	0.013107	0.0064911	-0.044406	-0.016141	-0.020075	-0.0077307	-0.013417	-0.016981	0.0020444
-0.0047683	-0.0086666	-0.00060205	0.019103	0.012416	-0.03835	-0.013816	-0.028235	-0.020647	-0.011909	-0.0047148	0.0031352
-0.0037789	-0.0080169	-0.0044405	0.018406	0.013101	-0.027913	-0.01719	-0.019383	-0.009829	-0.012374	0.0017941	0.0009658
-0.0001907	-0.0019251	-0.0035884	0.0091375	0.033862	-0.026828	-0.0097515	-0.016832	-0.0061869	-0.0087022	-0.0032187	0.0071109
0.010312	0.0016928	-0.0022649	0.0053168	0.018793	-0.027085	-0.021553	-0.020582	-0.0029743	-0.0031651	0.0013471	0.010639
-0.0058472	-0.010509	0.0008701	0.013167	0.039852	-0.015259	-0.0080943	-0.018245	0.0016094	-0.0035763	0.012583	0.0032186
0.0022947	-0.0017821	-0.0080168	0.0096441	0.022823	0.004083	-0.0071764	-0.022739	-0.0046194	-0.0058054	0.008458	0.0035347
0.0045836	0.002414	-0.0045538	-0.0018716	0.022459	-0.003332	-0.0084758	-0.0071884	-0.012243	0.00031	-0.0005484	0.0038624
-0.0010967	0.0017107	-0.005883	-0.0063539	0.02287	0.0040174	-0.0072956	-0.0033615	-0.00022055	-0.010306	0.0046849	0.0002205
0.00035175	0.0022888	-0.0072898	-0.0045837	0.022894	1.18e-05	-0.0047326	-0.00844	-0.0036776	0.0037908	0.0041188	-0.0020265
-0.0033558	-0.0047447	0.0014782	-0.0050605	0.030279	0.0018359	-0.0084401	-0.012106	-0.0042259	-0.0017285	0.0082194	0.0012992
0.0030459	0.0041963	-0.007546	-0.0040055	0.017852	0.013143	-0.0095845	-0.0053405	0.0028371	0.0011921	0.0059963	0.0005186
-0.00022055	0.0050367	-0.002569	-0.010651	0.012434	-0.0024557	-0.005126	-0.004977	0.0083446	-0.0094534	0.0038267	-0.0010669
-0.0034989	-0.00040525	-0.0043572	-0.0071049	0.018871	0.0082195	-0.0023483	-0.0050366	0.0080526	0.0046492	0.0055611	0.00844
-0.0028908	0.0034868	0.0011205	-0.0050545	0.013751	0.010741	-0.0077606	0.0054598	0.00149	-0.005305	-0.0014366	0.00030995
-0.0041665	-0.0032127	-0.0021279	0.00070935	0.0045419	0.0080108	-0.0007869	0.0050902	0.0040174	0.013471	0.0047326	0.006026
0.0065625	0.004816	-0.0024081	-0.0084163	0.013924	0.012142	0.00242	-0.0026704	0.0021637	0.0088812	0.0010551	0.0029862
0.0025332	-0.0034272	-0.0003457	-0.0056149	-0.0008226	0.0057041	0.0043751	0.0055313	-0.0013469	0.0090897	0.0029563	0.0091969
0.011289	0.0044823	0.005883	0.0033557	-0.0024318	0.015169	0.0052095	-0.0073911	-0.0041068	0.0055731	0.0082553	0.010842
-0.0026166	0.0011384	-0.0012456	-0.0033438	-0.0041247	0.012267	0.0050307	-0.0064433	0.0033498	0.0001371	0.0054359	0.0016988
-0.0021397	0.0019728	-0.0051857	-0.0042081	-0.0070572	0.021285	0.012434	-0.0016809	0.0013411	-0.0029742	0.0021458	-0.0009478
-0.0014842	-0.0031472	-0.0031173	0.0024856	-0.001222	0.017786	0.0019074	-0.0047803	-0.0020683	0.0036419	0.011015	9.53e-05
-0.0007927	0.0069976	0.0061274	-0.0015498	-0.0027895	0.011849	0.0039458	0.0053467	0.0057518	0.01303	0.004524	0.0038862
0.0022351	-0.0067413	-0.0033856	0.0016808	-0.0050366	0.0080587	-0.0072719	0.011188	-0.0002086	-0.0026106	0.0011444	-0.0015557
0.0018954	-0.0057996	-0.0009	-0.0032366	-0.016862	0.0043453	0.010037	-0.0073314	-0.0045836	0.0011027	0.0026285	0.0046432
0.0046314	0.0015617	-0.0016929	-0.003928	-0.010812	0.0082076	-0.0066043	-0.0050962	0.0020028	0.0007929	0.011301	0.0035347
0.00010135	0.0015139	-6e-06	-0.0034392	-0.011659	0.0057578	-0.001812	0.0015617	0.0083984	0.0039101	0.0045657	0.0033022
-0.0090839	-0.0038147	0.0018359	0.0010073	-0.0072837	0.014842	0.0040411	0.0057997	0.0075341	0.0076889	0.0038624	-0.00040525
0.002575	-0.0025571	0.0028551	0.00025635	-0.0040532	0.0068487	-0.0008226	0.00211	0.0069142	0.00047685	0.0010194	-0.0083684
-0.0020384	-0.002724	0.0011624	0.0029684	-0.0061036	0.004834	-0.0027656	0.0058116	0.0037193	0.0091732	0.0077845	0.00025635
-0.0056983	0.00098945	-0.0029743	-0.0085473	-0.01114	-0.0007331	0.0088095	0.0048459	-0.0001967	0.0039936	-0.0070453	-0.0089646
-0.0020326	0.0028909	-0.0008107	0.0032901	-0.0087023	-0.0013888	0.0029684	-0.0022411	0.0076711	-0.0031292	0.0015377	-0.0029624
-0.0048578	0.0008047	0.00091785	-0.0009239	-0.010335	-0.010532	0.0017048	0.0050843	0.0022709	-0.0039578	-0.0057161	-0.0047505
0.0005722	-0.0027061	0.0050128	-0.0021876	0.0039996	0.013453	0.0031949	-0.0014126	0.0033201	0.0067176	0.0006915	-0.002116
0.0016987	-0.0029682	-0.0021339	0.0020207	-0.0066698	-0.0035584	0.00515	0.0008644	-0.0027955	0.0022767	-0.0019909	0.0043927
-0.002557	-0.0015318	-0.0029445	0.0022173	-0.0069798	-2.37e-05	-0.0036001	0.008005	-0.008893	0.0068725	0.00059605	0.0032484
0.001961	-0.0088276	0.003612	-0.005126	-0.003332	-0.0006675	0.0036239	0.0030935	0.0054718	0.0032963	-0.0009954	-0.0060739
0.0042795	-0.00010735	-0.0032069	0.00070325	-0.0031768	0.00074505	0.0010015	0.0028312	0.0057758	0.0060499	0.0039518	-0.00017885
0.00063775	0.0031769	0.0048339	0.0005065	-0.0051858	0.003022	0.0049352	0.0031829	0.00063175	0.002861	-0.0007868	-0.0055195
0.003922	0.0001192	0.0049889	0.0060022	0.0064672	-0.0029146	0.005114	0.0087678	-0.0074387	0.0014366	0.0009656	-0.0008642
0.0002145	0.0063838	-0.0040473	0.0041543	-0.0007451	0.0033916	0.010479	-0.005597	-0.0021995	-0.0034272	-0.0006496	0.0049829
-0.013542	-0.0035047	0.0072182	0.0002861	-0.0062466	0.0023127	-0.0012398	0.013107	0.0074805	0.001502	0.0048101	0.002861
-0.0028134	0.0053644	0.0002206	0.0047565	0.0065268	0.0049591	0.0011682	0.0023068	0.0071168	0.002575	0.0062824	0.004053
0.0022947	-0.0025153	-0.0006437	-0.0007928	-0.0022412	0.0039877	0.011051	0.010705	-0.0083268	0.011277	0.0036061	-0.0031889
-0.0014902	-0.0059188	0.0027477	-0.0021816	-0.0006855	-0.007105	0.0036121	0.0024557	0.0034809	0.00044115	-0.006944	-0.0023783
0.00033975	0.00038145	0.0050604	-0.0028314	0.0052214	-0.0035406	0.0038624	0.0033736	-0.0020743	-0.0052094	0.0037314	0.0045062
-0.0015973	0.0002086	0.0023782	-0.00091205	0.0018536	-0.0009716	0.0071287	0.00072125	-0.0073493	0.0029623	0.0029266	0.0027776
-0.0026166	0.000137	0.0015079	0.0029504	-0.0047624	-0.0019908	-0.00088215	0.0065267	-0.0021637	-0.0019907	-0.0029564	-0.0053942
-0.0022709	-0.0018121	-0.0024499	-0.0039519	-0.0023544	-0.003904	0.0058531	-0.0045656	0.0027299	-0.0033676	-0.0031174	-4.77e-05
0.0002741	-0.00076895	-0.0054479	0.0019133	-0.0025093	8.34e-05	-0.0011205	0.00038745	0.0017107	-0.0064552	-0.0049533	0.0010014
-0.00058415	-0.0010668	-0.0020862	-0.0096499	0.0043036	0.0087678	0.0017881	0.0075161	0.000614	0.00512	0.0049055	0.006473
0.0067115	-0.0003337	4.765e-05	0.0045836	-1.195e-05	-0.0085354	-0.002432	0.0018358	0.00027415	-0.00031595	-0.0028551	0.001985
0.0021576	0.0005125	-0.0052751	-0.0042199	0.0027657	-0.0050068	-0.0048519	0.0069976	0.0038326	-0.0035346	-0.0039875	0.0073254
0.0020921	-0.0066042	-0.0020026	0.001675	0.0001311	0.0055791	0.0020743	-0.0042498	0.0047683	-0.0047506	0.0042259	0.003314
0.0037014	-0.0016571	-0.0048876	0.011367	-0.00092985	-0.012797	0.00010725	0.0019431	-0.0036658	0.0017285	0.00026215	-0.0026883
0.0030994	0.0018118	0.0024438	0.0008762	1.795e-05	-0.0017047	-3.58e-05	0.0075461	0.0010371	0.0041424	0.0046014	0.0032364
0.0024319	-0.0026346	0.0018598	0.0045122	0.0034094	-0.00574	0.0066043	-0.0029326	0.0068546	0.0027537	-0.0022651	0.0031233
0.0028252	0.0008642	-0.001049	0.0056506	-0.0022234	-0.0063539	-0.0023009	0.0083863	0.003922	-9.54e-05	-0.0031769	0.0003934
0.0088752	-0.00056025	0.0030637	0.0043273	-0.00016095	-0.0064135	0.0060917	-0.0035763	-0.0021457	1.185e-05	-0.0026883	0.0016927
0.004524	0.00084625	0.0029087	0.0096858	0.0036359	-0.00026235	-0.0086428	0.004524	0.0049293	0.0028133	0.0047505	0.0045179
0.0010131	-0.0038147	0.0037075	0.0025394	0.00090595	0.00046495	0.0016927	-0.001061	0.0096203	7.15e-05	0.0081779	0.004238
-0.0036895	0.0009774	-0.0015319	0.00074505	0.0065207	-0.0007808	-1.2e-05	0.0015079	0.0018179	0.0012934	0.0004947	0.0030398
0.0026047	0.0007391	0.0031829	-0.0001431	0.0047028	0.0058592	0.0014068	-0.0036956	0.0051498	0.0041067	-0.0008106	0.0026583
-0.0061274	-0.0024498	-0.0043093	0.0064194	-0.0013471	-0.0046968	-0.0091077	-0.0027834	-0.0081479	-0.0002027	0.0053823	0.0042854
0.0038088	-0.0065028	0.0027776	0.0049471	0.0011862	-0.0026463	0.0020624	0.005442	0.0027596	5e-08	-0.0040353	0.0034809
-9.545e-05	-0.00025025	0.0009061	0.0043631	5.365e-05	0.0056505	9.54e-05	-0.0027836	-0.005293	-0.0035286	-0.0007748	0.0015676
0.0048338	0.0042855	-0.0014245	0.0031652	-0.0038445	0.0093222	0.00046495	-0.0017285	-0.00070335	-0.0080465	-0.0027597	-0.0032187
0.0027119	0.00041135	0.0003815	-0.0031709	0.0053346	-0.0041604	0.004995	-0.008905	-0.0081301	-0.0017583	-0.0053347	-0.0047386
-0.0010073	-0.0052035	0.0016749	-0.0007332	0.0038564	-0.0015497	0.0027418	0.005728	0.0012337	0.0020683	-0.00067955	0.0008166
0.00053045	-0.0047803	-0.001198	0.0026404	0.005889	0.0066639	0.006509	0.0024021	-0.0036062	0.0035048	0.0038684	-0.0043808
-0.0083089	0.0021935	0.0039041	0.0082136	0.0040829	-0.0097275	0.0021696	0.0047326	0.0021278	-0.0012278	0.0024677	0.0063122
0.0035941	0.00095375	-0.0013947	-0.0034392	-0.0026882	-0.002098	-0.00023835	0.00121	0.0018895	-0.0039161	-0.00065565	-0.0044109
0.0037432	-0.0022769	0.00069155	-0.0046611	0.00054235	-0.0071109	-0.0015497	-0.0009178	0.0066163	0.0039637	0.0010192	-0.0068964
-0.0028193	0.0001132	0.00078685	-0.0052512	0.0062884	-0.0042736	-0.0065926	-0.0022948	-0.0027418	-0.0064313	-0.0085117	0.000912
-0.0075043	0.0050425	-0.0010014	-0.0062646	-0.00067945	-0.008297	0.0060678	0.0073493	-0.0002146	0.0043511	-0.0054539	-0.0053646
0.0026644	-0.0002743	0.0008643	-0.0067175	-0.020629	-0.011867	-0.0025154	0.0001728	0.0060081	-0.0023066	0.0023007	-0.001502
-0.011522	0.0017226	-0.0011026	0.0012398	-1.8e-05	-0.012589	-0.0005841	0.0088215	-0.009209	-0.002879	-0.0021459	-0.0046254
-0.0013529	-0.0003934	0.0049532	-0.0024676	0.0013113	-0.0049412	-0.0059843	-0.0020445	-0.0045002	0.0073374	-0.0028373	-0.0008763
0.0009656	-0.0072481	-0.0033736	-0.00078675	-0.0055612	0.0033439	-0.0077963	-0.0022292	-0.0071289	-0.0012279	0.0024913	-0.0032007
-0.0068189	-0.00047085	-0.005281	-0.0073374	-0.005001	-0.012803	0.0075699	-0.0020802	-0.0014543	0.0037313	0.0036179	-0.0061572
-0.01027	0.0025511	-0.0053465	-0.0019074	-0.00088795	-0.010747	0.0016928	1e-07	0.0004113	-0.0045778	0.0004352	-0.0016153
