-0.75739	-0.60891	-0.56889	-0.50295	-0.45475	-0.47112	-0.4502	-0.50796	-0.61846	-0.5748
-0.84006	-0.67076	-0.6171	-0.54661	-0.48604	-0.51276	-0.49204	-0.55707	-0.67849	-0.64756
-0.92273	-0.72805	-0.66712	-0.57571	-0.50787	-0.54954	-0.52569	-0.59982	-0.73942	-0.70941
-1.0078	-0.78535	-0.71623	-0.60391	-0.52314	-0.58269	-0.5548	-0.6371	-0.80582	-0.77489
-1.0834	-0.82446	-0.74533	-0.61482	-0.52751	-0.60371	-0.56844	-0.6653	-0.85766	-0.82583
-1.1562	-0.86266	-0.76352	-0.62665	-0.51441	-0.60856	-0.56662	-0.67803	-0.90404	-0.88039
-1.2127	-0.87903	-0.75989	-0.60936	-0.47803	-0.58835	-0.54752	-0.6653	-0.93588	-0.91677
-1.2492	-0.87448	-0.72987	-0.56025	-0.414	-0.53297	-0.4884	-0.62255	-0.95043	-0.94952
-1.2499	-0.83356	-0.66348	-0.47567	-0.31723	-0.44	-0.39017	-0.5407	-0.92223	-0.93133
-1.198	-0.74352	-0.54434	-0.33742	-0.17317	-0.28922	-0.23556	-0.40973	-0.85129	-0.87312
-1.0843	-0.60709	-0.3779	-0.1528	0.013824	-0.093982	-0.031832	-0.22237	-0.73124	-0.77126
-0.90018	-0.40427	-0.14688	0.080036	0.24666	0.15866	0.211	0.014097	-0.54297	-0.60391
-0.60959	-0.11323	0.15507	0.38745	0.53842	0.48042	0.52569	0.33606	-0.27558	-0.34561
-0.21514	0.25966	0.53524	0.7467	0.90004	0.85432	0.88858	0.71259	0.085493	-0.014552
0.30464	0.70623	0.96725	1.1669	1.2777	1.2723	1.2842	1.1492	0.53479	0.44384
0.93765	1.2201	1.4857	1.6216	1.6764	1.7044	1.6871	1.6084	1.0732	0.95316
1.6394	1.7803	2.0032	2.0637	2.0271	2.0828	2.0427	2.0559	1.6498	1.5389
2.3823	2.3515	2.4552	2.4256	2.313	2.3778	2.312	2.4579	2.2274	2.1355
3.1354	2.9118	2.8681	2.744	2.4928	2.5654	2.4666	2.7208	2.7903	2.7358
3.8428	3.3129	3.1455	2.8868	2.5182	2.5896	2.4502	2.8299	3.2615	3.2124
4.4262	3.5775	3.2219	2.8231	2.321	2.398	2.2274	2.7617	3.6171	3.5725
4.7897	3.5639	3.0536	2.5193	1.9318	2.0221	1.8263	2.4861	3.7335	3.769
4.8234	3.3201	2.6362	1.9845	1.3431	1.436	1.2269	1.9632	3.5934	3.7253
4.5364	2.8126	1.9823	1.2888	0.67958	0.76014	0.56571	1.3038	3.1851	3.3724
3.9175	2.0723	1.2001	0.49932	-0.040746	0.041837	-0.10368	0.55343	2.5175	2.7358
2.978	1.1482	0.3015	-0.30104	-0.71086	-0.63281	-0.72305	-0.20873	1.648	1.8772
1.806	0.1487	-0.56616	-1.0241	-1.2522	-1.1858	-1.2169	-0.90995	0.65666	0.90586
0.55166	-0.75352	-1.291	-1.5398	-1.5672	-1.5496	-1.4852	-1.4347	-0.28104	-0.098226
-0.66625	-1.4911	-1.7885	-1.8199	-1.6444	-1.6632	-1.5407	-1.724	-1.1251	-0.91314
-1.6014	-1.9177	-1.9968	-1.8472	-1.5243	-1.5645	-1.4061	-1.7694	-1.6316	-1.5571
-2.2385	-2.075	-1.9168	-1.6407	-1.2478	-1.3135	-1.1296	-1.5921	-1.92	-1.9063
-2.5099	-1.9923	-1.693	-1.3642	-0.96698	-1.0201	-0.84856	-1.3456	-1.9381	-1.9863
-2.455	-1.6949	-1.3401	-1.0223	-0.68249	-0.71487	-0.58026	-1.0182	-1.7171	-1.8008
-2.173	-1.3374	-0.98636	-0.7467	-0.4955	-0.49982	-0.41018	-0.75716	-1.4034	-1.5025
-1.7503	-0.96907	-0.69622	-0.55207	-0.39581	-0.36845	-0.32378	-0.5598	-1.0614	-1.146
-1.3567	-0.68985	-0.52433	-0.46112	-0.36962	-0.33045	-0.30923	-0.46339	-0.80036	-0.86948
-1.0487	-0.53251	-0.44247	-0.42746	-0.36816	-0.32398	-0.32287	-0.42155	-0.63301	-0.68031
-0.88053	-0.46612	-0.41519	-0.41291	-0.36089	-0.32277	-0.32469	-0.39881	-0.57208	-0.60027
-0.81023	-0.44884	-0.39427	-0.38654	-0.32087	-0.29731	-0.2965	-0.36607	-0.5557	-0.58572
-0.79513	-0.42701	-0.35971	-0.33015	-0.25903	-0.24759	-0.2492	-0.30878	-0.5548	-0.58572
-0.79286	-0.38699	-0.29786	-0.26285	-0.19354	-0.18614	-0.19281	-0.24329	-0.53479	-0.57117
-0.76512	-0.33242	-0.22783	-0.19918	-0.14188	-0.13966	-0.14643	-0.17781	-0.49022	-0.52751
-0.70955	-0.27149	-0.16689	-0.14825	-0.12151	-0.115	-0.12733	-0.13142	-0.42928	-0.47294
-0.64543	-0.22874	-0.13961	-0.13097	-0.11278	-0.10732	-0.12005	-0.11323	-0.38563	-0.41473
-0.59404	-0.2151	-0.13051	-0.12187	-0.10477	-0.10328	-0.11551	-0.09959	-0.36107	-0.38563
-0.56175	-0.20873	-0.12142	-0.10095	-0.083674	-0.093982	-0.10186	-0.086857	-0.36016	-0.37471
-0.54111	-0.21055	-0.10687	-0.073669	-0.05166	-0.066899	-0.066393	-0.057753	-0.35107	-0.37108
-0.51428	-0.19145	-0.073215	-0.029104	-0.014552	-0.030519	-0.028194	-0.02774	-0.32742	-0.36016
-0.4708	-0.16235	-0.038654	0.010004	0.01528	-0.005457	0.0009095	0.010459	-0.29741	-0.32742
-0.40777	-0.12869	-0.0059118	0.040018	0.030559	0.016371	0.024557	0.037744	-0.25466	-0.27285
-0.34111	-0.098681	0.011369	0.052751	0.035652	0.02486	0.032742	0.044111	-0.20828	-0.22556
-0.28054	-0.084129	0.020464	0.05457	0.038563	0.024455	0.031832	0.039563	-0.18099	-0.18554
-0.23533	-0.086857	0.014097	0.05366	0.040018	0.023647	0.040927	0.039563	-0.16553	-0.17826
-0.20441	-0.095043	0.0031832	0.058208	0.049477	0.03254	0.047294	0.037744	-0.15916	-0.16735
-0.18431	-0.096862	-0.0013642	0.067303	0.058208	0.041433	0.05366	0.040473	-0.15007	-0.15643
-0.15812	-0.098681	0.0031832	0.07185	0.067667	0.053964	0.070941	0.048658	-0.13097	-0.14188
-0.12628	-0.086857	0.0086402	0.077308	0.07276	0.063665	0.073669	0.047749	-0.11005	-0.12005
-0.086812	-0.070486	0.018645	0.084584	0.084402	0.067303	0.081855	0.055025	-0.079127	-0.087312
-0.042883	-0.058663	0.021373	0.094588	0.093133	0.082259	0.086402	0.060482	-0.049113	-0.05457
0.0017735	-0.035925	0.02774	0.10368	0.10041	0.09479	0.095498	0.067758	-0.017281	-0.01819
0.046248	-0.022283	0.036835	0.10823	0.10332	0.09479	0.094588	0.069577	0.012733	0.021828
0.091814	-0.0013642	0.043201	0.10641	0.098226	0.09762	0.084584	0.071396	0.048203	0.047294
0.13056	0.015916	0.037744	0.097317	0.091678	0.092365	0.073669	0.06412	0.07276	0.07276
0.16066	0.022283	0.035925	0.087312	0.087312	0.081451	0.065484	0.055934	0.093678	0.10186
0.1774	0.023192	0.02774	0.080036	0.079308	0.081855	0.059118	0.049568	0.1055	0.11278
0.18486	0.029559	0.025011	0.074579	0.076398	0.082259	0.05457	0.051387	0.11369	0.12369
0.18777	0.035016	0.030468	0.068213	0.077853	0.079834	0.048203	0.049568	0.12096	0.13097
0.19204	0.04502	0.028649	0.070031	0.070577	0.077409	0.046385	0.04502	0.12915	0.13461
0.19131	0.054115	0.02683	0.065484	0.065484	0.073366	0.040928	0.041382	0.13915	0.14552
0.19168	0.062301	0.023192	0.058208	0.062574	0.062452	0.03638	0.037744	0.14643	0.1528
0.18513	0.06321	0.019554	0.049113	0.056753	0.058006	0.026375	0.032287	0.14188	0.1528
0.17312	0.059572	0.022283	0.047294	0.050932	0.051134	0.021828	0.034106	0.13733	0.14552
0.15912	0.066848	0.018645	0.038199	0.044384	0.043858	0.014552	0.02683	0.13097	0.13824
0.14375	0.066848	0.018645	0.030013	0.035652	0.032136	0.010914	0.023192	0.13006	0.13097
0.12674	0.070486	0.014097	0.021828	0.024011	0.021626	0.009095	0.017735	0.11823	0.11278
0.11037	0.068667	0.0077307	0.011824	0.018918	0.014754	0.001819	0.015007	0.11278	0.1055
0.087448	0.065029	0.0013643	0.009095	0.012369	0.0062654	-0.001819	0.0086402	0.092769	0.094588
0.067894	0.054115	-0.0013643	0.0045475	0.007276	-0.0038401	0.001819	0.0068212	0.079127	0.076398
0.045339	0.053206	-0.0022738	-0.009095	-0.0029104	-0.011925	-0.0045475	0.0013642	0.07185	0.07276
0.031514	0.048658	-0.0077308	-0.011824	-0.012369	-0.018796	-0.010914	-0.0050022	0.056389	0.050932
0.011232	0.039563	-0.016826	-0.023647	-0.019645	-0.024455	-0.015461	-0.011369	0.038199	0.040018
-0.0076853	0.025921	-0.018645	-0.031832	-0.023283	-0.03254	-0.015461	-0.021373	0.022738	0.021828
-0.030605	0.016826	-0.023192	-0.043656	-0.030559	-0.038603	-0.017281	-0.02683	0.0063665	0
-0.049613	0.0077307	-0.028649	-0.042746	-0.030559	-0.039007	-0.014552	-0.02683	-0.013643	-0.014552
-0.066894	-0.00045475	-0.033197	-0.047294	-0.037835	-0.041029	-0.024557	-0.032287	-0.027285	-0.029104
-0.079445	-0.0086402	-0.035016	-0.045475	-0.045111	-0.046283	-0.021828	-0.033197	-0.038199	-0.043656
-0.090814	-0.020464	-0.039563	-0.050023	-0.045111	-0.049113	-0.029104	-0.040473	-0.049113	-0.058208
-0.10309	-0.02774	-0.044111	-0.05366	-0.042928	-0.047496	-0.030013	-0.042292	-0.065484	-0.069122
-0.11182	-0.037744	-0.041382	-0.05366	-0.040746	-0.049113	-0.024557	-0.040473	-0.074579	-0.07276
-0.11683	-0.039563	-0.043201	-0.052751	-0.042201	-0.047496	-0.022738	-0.040473	-0.081855	-0.087312
-0.11992	-0.044111	-0.044111	-0.049113	-0.040746	-0.047092	-0.029104	-0.040473	-0.081855	-0.087312
-0.11919	-0.052296	-0.042292	-0.049113	-0.040018	-0.044262	-0.026375	-0.038654	-0.086403	-0.09095
-0.11737	-0.055025	-0.041382	-0.042746	-0.031287	-0.038603	-0.025466	-0.035925	-0.09095	-0.098226
-0.11464	-0.055934	-0.042292	-0.045475	-0.025466	-0.035369	-0.024556	-0.035925	-0.09095	-0.09095
-0.11019	-0.058663	-0.035925	-0.030923	-0.024011	-0.024455	-0.017281	-0.030468	-0.087312	-0.087312
-0.10136	-0.054115	-0.02683	-0.026376	-0.013097	-0.022839	-0.013642	-0.024102	-0.082765	-0.087312
-0.087994	-0.04593	-0.019554	-0.020009	-0.010914	-0.018392	-0.012733	-0.019554	-0.071851	-0.076398
-0.077262	-0.04502	-0.015916	-0.011824	-0.0065484	-0.015563	-0.003638	-0.017735	-0.064575	-0.069122
-0.067439	-0.041382	-0.014097	-0.0063665	6.9389e-18	-0.0086908	-0.0027285	-0.010459	-0.057299	-0.061846
-0.054252	-0.035016	-0.0095497	0.001819	0.0080036	-0.0014148	0	-0.00045475	-0.045475	-0.03638
-0.039427	-0.028649	0.0013643	0.009095	0.013824	0.00060633	0.0045475	0.0031832	-0.032742	-0.032742
-0.026421	-0.023192	0.0059118	0.015461	0.016007	0.0062654	0.007276	0.0059117	-0.026376	-0.01819
-0.013415	-0.015916	0.013188	0.01728	0.018918	0.009095	0.0063665	0.0086402	-0.012733	-0.007276
-0.0015007	-0.010459	0.015007	0.024556	0.027649	0.011925	0.011824	0.0086402	-0.0063665	-0.003638
0.0034106	-0.0059118	0.019554	0.021828	0.025466	0.015967	0.014552	0.015007	0.001819	-0.003638
0.010869	-0.0050022	0.023192	0.030013	0.028376	0.017988	0.019099	0.018645	0.0063665	0.010914
0.017144	0.0031833	0.025011	0.029104	0.029104	0.013946	0.021828	0.022283	0.014552	0.014552
0.02442	0.0031832	0.024102	0.030923	0.029832	0.019201	0.020009	0.025921	0.023647	0.029104
0.029877	0.010459	0.033197	0.033652	0.032742	0.022434	0.020918	0.030468	0.028194	0.032742
0.035334	0.015916	0.033197	0.03638	0.032742	0.024051	0.028195	0.025011	0.031832	0.032742
0.038154	0.018645	0.034106	0.040018	0.034925	0.025264	0.027285	0.030468	0.034561	0.040018
0.041882	0.024102	0.038654	0.043656	0.038563	0.026072	0.028195	0.035016	0.039108	0.040018
0.047885	0.023192	0.038654	0.040018	0.03347	0.027689	0.030923	0.032287	0.050022	0.047294
0.049977	0.025921	0.036835	0.038199	0.034197	0.02971	0.030013	0.034106	0.047294	0.050932
0.051341	0.025921	0.035925	0.038199	0.031287	0.028093	0.029104	0.035016	0.050023	0.061846
