-0.0054836	-0.0045541	0.0044464	-0.0039101	0.005436	-0.0024082	-0.0051498	0.0058651	0.0044584	-0.0009656	-0.015986	-0.0036957	0.0042439	-0.0006319	-0.001955	0.0015259	-0.0018955	0.0040173
-0.0047446	0.0023126	-0.0015855	0.0084879	-0.010979	0.0025748	0.0008821	-0.0065806	-0.0035286	0.0069858	-0.0007509	0.0029205	0.0062943	-9.53e-05	0.0026344	-0.007522	-0.0028851	-0.0014663
0.0018357	-0.0022412	-0.0069857	0.0043153	0.0037789	0.0001432	-0.0012637	-9.54e-05	0.0007632	-0.0066162	0.0066997	0.0017524	0.0043153	-0.0058651	-0.0036121	-0.0007272	-0.0017285	0.0051855
-0.000477	0.0046013	0.0020744	-0.0012875	-0.0057341	0.0037193	0.0005246	-0.0031233	0.0076055	0.0054716	0.0015138	-0.0053169	0.0025512	0.017667	0.0023125	-0.0004171	0.0010133	-0.0051616
0.0002383	0.0057221	0.0063658	0.0031114	-0.010169	0.0003101	-0.0007391	0.004363	0.0098232	0.0068429	-0.0082852	0.0002026	0.0043868	-0.0044584	0.0005841	0.0050664	0.0012397	-0.013936
-0.0103	-0.0025272	-0.0012875	0.0029206	-0.0067117	-0.0011444	-0.0035047	-0.010252	-0.0064611	-0.0082373	0.0024318	-0.0047087	0.0007868	-0.0020983	-0.0049712	0.0034333	-0.0050783	-0.0011204
-0.009632	0.0002861	-0.0020266	0.0016092	-0.0018599	0.0035525	-0.0041486	-0.0040533	0.0082733	0.0069142	-0.0021935	-0.0073552	0.0025987	0.0003694	0.0060082	-0.0014664	-0.0053168	-0.0080824
0.0060321	-0.001049	0.0039696	0.0056147	-0.0056505	-0.0003575	-0.0065805	0.0048161	0.012422	0.0038506	-0.0055433	-0.0025154	0.0059844	-0.0012995	4.77e-05	0.0012279	-0.001085	-0.001812
-0.003004	-0.0059129	0.0038624	-0.0056862	-0.0024438	0.0063897	0.016236	0.0056268	0.0038624	0.0027775	0.0031711	-0.0004051	-0.0033499	-0.0030161	0.0051497	0.0095486	0.0082135	-0.0016213
0.0017881	-0.0006199	-0.0002504	0.0041247	-0.0043034	0.0014066	-0.0012636	-0.0031471	-0.0019788	0.0010849	-0.0009895	-0.0003338	0.0039936	0.0071526	0.0034333	0.0065565	0.0049353	-0.0028731
0.0064849	0.0008585	-0.0014187	-0.0005365	0.0015615	0.010395	-0.009966	-0.0057935	-0.0019312	-0.0053762	0.0061033	0.0079751	-0.0001311	-0.0097633	-0.0007748	0.000155	0.0030876	-0.0010014
0.0002385	0.0064135	-0.006485	-0.0023961	0.001204	-0.0043869	0.014281	0.010657	4.76e-05	-0.0025988	-0.0017168	-0.0064732	0.0032901	0.0018715	0.0063301	0.0043869	0.0047563	0.0046968
-0.0037192	-0.0042199	0.004542	0.0025989	-0.0040173	-0.0009775	-0.0043631	-0.0041248	-0.0080347	0.0012159	0.0036241	0.0065923	-0.0047684	0.0039579	-0.0007271	-0.012147	0.0029088	-0.0003101
0.0056505	0.0026226	0.0012874	-0.0017285	0.0049712	0.0046969	0.0044346	0.007987	0.0098227	0.003898	-0.0038624	-0.0072956	-0.0042916	0.0065923	0.003028	-0.0025274	0.0050426	0.010335
0.011396	0.0032903	-0.0014305	0.0017526	0.0023842	0.0011682	-0.0065566	-0.0025749	-0.005126	0.0023843	0.0062703	0.0050068	-0.00571	-0.0037075	-0.0043989	-0.0001551	0.0020146	-0.0028491
-0.0021934	0.0060797	0.0036001	0.0033854	0.0054001	0.0025511	0.016713	-0.0052215	-0.0017405	0.00664	0.010479	0.013018	0.0064255	0.0059366	0.0044583	-0.0056983	-0.0060439	0.0032306
-0.0093461	0.010514	0.0028492	-0.0047684	0.016594	-0.0059605	-0.0021219	-0.0028848	-0.0010251	0.0005006	0.0040651	-0.0014782	0.0068426	0.0034093	0.0067592	-0.0055434	0.0035405	0.0028968
-0.002265	-0.0038624	0.0029805	-0.0038267	0.0047206	-0.0022889	-0.0089645	-0.0053644	0.0028372	0.0093341	0.000763	-0.0016332	0.0049592	-0.0086904	0.0087261	-0.0022173	0.003481	0.0035882
0.014019	0.002074	0.0003934	0.0003099	0.0068904	0.0056745	-0.0073911	0.0015735	-0.0069382	-0.007713	-0.0006795	0.0014066	0.010407	0.0059487	0.0031354	0.0012995	0.016403	0.000155
0.0083209	0.0011206	0.0014425	0.0023723	0.012708	0.012016	-0.0065567	-0.003624	0.010514	-0.0047327	0.004077	0.0073194	-0.0092864	0.0013948	-0.0001789	-0.0067591	0.0043631	-0.0018359
0.0064372	0.0054361	0.0021933	0.000894	0.00242	-0.002098	0.0096321	0.004649	0.0006437	-0.0002385	-0.0012398	0.0051857	-0.0045778	0.013769	0.0099063	0.0036838	-0.0062943	-0.0029683
0.010514	-0.0011682	-0.0018955	0.0056982	0.0055075	0.0071525	0.015807	0.020838	0.0096798	0.0094654	0.0050904	0.0035048	0.0083566	0.005424	0.0006082	0.0035286	0.0060557	0.0028014
-0.0011204	0.0035286	0.0094653	-0.0059962	-0.0012159	-0.0079395	0.0059367	0.0010253	0.0008344	-0.0021578	-0.0003933	0.0047565	0.009668	-0.0010371	-0.0046015	0.0019432	0.0015972	0.0039577
0.011778	-0.0079633	0.0020979	0.0097039	0.010467	0.0053884	0.0033618	-0.0004053	0.0103	0.0099422	0.0015854	-0.0039222	0.0059009	0.0080705	0.0009894	0.0035881	-0.0031589	-0.0028373
0.012159	0.016499	0.0050306	0.0022887	0.0055313	-0.001359	0.0098707	0.014973	0.0088929	0.01483	0.0067475	0.015962	0.0019072	0.0001669	0.0019669	0.0040769	0.002873	0.013184
0.0065804	0.004983	0.0099063	0.0025749	0.0017285	0.0018835	-0.006652	-0.011897	0.015116	0.010204	0.007546	0.011563	0.0042678	0.013113	-0.0052095	0.0063897	-0.003159	0.0029801
0.019622	0.0024081	-0.0007272	0.01067	0.0044703	0.015688	0.0050067	0.007224	0.0051736	0.0011563	0.0010848	0.0091911	-0.0015139	0.016153	-0.0023365	0.0090122	0.0097393	0.0029684
0.0066519	0.0018359	0.0070215	0.0095725	0.012517	0.0077725	0.011349	0.012946	0.013185	0.0073791	0.014841	0.0038861	0.0057699	0.011206	0.0061036	-0.0003815	0.010288	0.0053286
0.015211	0.0086785	0.0069738	0.0070095	0.014639	0.018025	0.002694	0.0061273	0.022364	0.021672	0.0089288	0.013387	0.007868	0.0046015	0.0053527	-0.0002027	0.0029446	-0.0014065
0.0090837	0.0075342	0.0049712	0.0031353	0.024474	0.018096	0.019455	0.004983	0.0059606	0.0062942	0.012255	0.0094176	0.010073	0.010419	0.0085354	-0.0053763	0.0069976	0.0095845
0.0047206	0.008869	0.014198	0.0041961	0.0015975	0.015712	0.021911	0.0056505	0.017476	0.019526	0.01955	0.012195	0.011468	0.0062107	0.01384	0.0058173	0.0046611	0.0037072
0.01123	0.012517	0.0086189	0.0016094	0.013518	0.019455	0.024557	0.018835	0.015712	0.017834	0.02178	0.017476	0.011206	0.0092388	0.0069022	0.010538	0.0072718	0.0010491
0.0051021	0.0032187	0.0057816	0.0056505	0.015807	0.0020743	0.019526	0.011802	0.0081779	0.013816	0.003767	0.0081659	0.017941	0.0065208	-0.0047684	0.0057101	0.0011683	0.0004411
0.0082494	0.0031232	0.0074031	0.0023962	0.013805	-0.001049	0.024152	0.018191	0.022531	0.018573	0.01241	0.013459	0.0047923	0.014377	0.0061035	0.0037194	8.35e-05	0.0018358
0.01061	0.0021456	0.0009298	0.0020982	0.017035	0.0019551	0.012183	0.0065567	0.014401	0.021303	0.0098229	0.002277	0.012863	0.0069499	0.014722	-0.0016333	0.0036001	0.0006319
0.002265	0.0030278	-0.0005246	0.0026225	0.0079394	0.012898	0.016165	0.023651	0.0093224	0.0097037	0.0037551	0.0090362	0.0043274	-0.001943	0.0098109	0.0036596	-0.0007987	0.004971
-0.003457	-0.0010969	-0.003624	-0.0029921	0.013554	0.0064135	0.0006199	0.010276	0.011683	0.0080108	0.012398	0.017274	0.0063897	0.0024915	0.0016928	-0.0045179	0.0014305	-0.0008703
-0.0008345	-0.0071288	-0.008619	-0.0011326	-0.012601	-0.012207	0.0060322	-0.0078678	0.005913	0.018859	0.0042318	0.0045179	0.0099181	0.0007749	0.0097515	0.0003457	0.0026704	-0.0048041
-0.002718	-0.016665	-0.0091433	-0.015521	-0.014627	-0.02234	-0.0076055	-0.0075101	-0.0052929	-0.0025869	-0.0003695	0.0074387	0.0070334	-0.0006319	0.0051976	-0.003183	-0.0039578	-0.0038385
-0.0059607	-0.013566	-0.014007	-0.0055671	-0.018287	-0.020361	-0.012183	-0.0036718	-0.0022173	0.0014544	-0.0097037	-0.013494	-0.0053882	-0.0096439	-0.0038147	-0.0028969	-0.007546	-0.014317
-0.026035	-0.0085593	-0.0094891	-0.013399	-0.03413	-0.024057	-0.038767	-0.028849	-0.0007391	-0.013697	-0.0079512	-0.001049	-0.0019074	-0.013006	-0.0071287	-0.0072718	-0.014699	-0.0060558
-0.035	-0.025916	-0.018084	-0.01452	-0.02724	-0.037837	-0.02718	-0.025416	-0.017905	-0.013709	-0.019574	-0.0097633	-0.0082256	-0.01564	-0.020516	-0.0099064	-0.019431	-0.026941
-0.032497	-0.025797	-0.020123	-0.021756	-0.041497	-0.051355	-0.067377	-0.052452	-0.024224	-0.026441	-0.019682	-0.028873	-0.0278	-0.026286	-0.020528	-0.01713	-0.025082	-0.020206
-0.038529	-0.034213	-0.023318	-0.028122	-0.052941	-0.06466	-0.067449	-0.071645	-0.047636	-0.036788	-0.0404	-0.025475	-0.024223	-0.036526	-0.025892	-0.0247	-0.023902	-0.03041
-0.051499	-0.048375	-0.036562	-0.034833	-0.077308	-0.06454	-0.07968	-0.071574	-0.051213	-0.044632	-0.047314	-0.042427	-0.044477	-0.044346	-0.036562	-0.0417	-0.035584	-0.029099
-0.073028	-0.046921	-0.038517	-0.038612	-0.076759	-0.079752	-0.11139	-0.093389	-0.049758	-0.057388	-0.06336	-0.059701	-0.063372	-0.04865	-0.051678	-0.041414	-0.042844	-0.048983
-0.066924	-0.049949	-0.041485	-0.050533	-0.095439	-0.10262	-0.13213	-0.10502	-0.066114	-0.064648	-0.070584	-0.062049	-0.081766	-0.059963	-0.057507	-0.040007	-0.055612	-0.051236
-0.084401	-0.06249	-0.049734	-0.051511	-0.10352	-0.11907	-0.13812	-0.1147	-0.083542	-0.080657	-0.08421	-0.080502	-0.072265	-0.063074	-0.06156	-0.058091	-0.052274	-0.054837
-0.089026	-0.067378	-0.054193	-0.058341	-0.12865	-0.13433	-0.17419	-0.14494	-0.091148	-0.089729	-0.088835	-0.086785	-0.09023	-0.084424	-0.064791	-0.073135	-0.068188	-0.067151
-0.093628	-0.066281	-0.046719	-0.048578	-0.13663	-0.14515	-0.18332	-0.14558	-0.10066	-0.090218	-0.096191	-0.094081	-0.097132	-0.084067	-0.08601	-0.072241	-0.062371	-0.072778
-0.086022	-0.062061	-0.050784	-0.052238	-0.15029	-0.16234	-0.19498	-0.16162	-0.10221	-0.092126	-0.08868	-0.096429	-0.10989	-0.084579	-0.083375	-0.079096	-0.064683	-0.069321
-0.09377	-0.049615	-0.047875	-0.049937	-0.14935	-0.15631	-0.1899	-0.15712	-0.098801	-0.09693	-0.10457	-0.10809	-0.10197	-0.08775	-0.087703	-0.064731	-0.067318	-0.059081
-0.079012	-0.037193	-0.02594	-0.043297	-0.12848	-0.12479	-0.1549	-0.12553	-0.093461	-0.086988	-0.095869	-0.091768	-0.0924	-0.076247	-0.081563	-0.062883	-0.060487	-0.054276
-0.046063	-0.0054121	1e-07	-0.0030042	-0.086487	-0.083423	-0.099993	-0.086856	-0.063443	-0.070525	-0.072742	-0.070203	-0.074614	-0.055659	-0.04834	-0.038183	-0.03103	-0.022626
0.031471	0.063944	0.054932	0.043464	0.0067713	-0.015616	-0.031376	-0.02358	0.0004292	-0.006473	-0.012648	-0.013721	-0.029373	-0.0092626	-0.0084043	-0.011921	0.0036955	0.015879
0.2249	0.25113	0.18971	0.15904	0.20452	0.17924	0.16928	0.15447	0.1226	0.10808	0.075519	0.081158	0.05579	0.066424	0.067294	0.070739	0.089837	0.080991
0.63784	0.52512	0.38659	0.33646	0.51766	0.47474	0.52653	0.43679	0.29388	0.25653	0.22473	0.21548	0.18624	0.19581	0.18715	0.18288	0.19286	0.19194
1.1827	0.83092	0.58313	0.52353	0.86685	0.81702	0.85187	0.7272	0.4755	0.42728	0.39706	0.38033	0.33667	0.32084	0.30998	0.32237	0.31879	0.31678
1.663	1.0497	0.73275	0.70959	1.265	1.1633	1.2307	1.0482	0.67544	0.61165	0.56914	0.57247	0.52092	0.49131	0.46758	0.45381	0.43667	0.4429
2.0399	1.2582	0.90415	0.89816	1.666	1.614	1.6919	1.4539	0.93828	0.85556	0.77364	0.77824	0.74948	0.68769	0.63445	0.6048	0.57607	0.55904
2.2086	1.3013	0.94804	0.97179	1.9117	1.8885	2.0234	1.7228	1.1323	1.0203	0.94916	0.95916	0.91455	0.8417	0.7684	0.73017	0.62799	0.62601
1.9516	1.0978	0.82524	0.9008	1.9068	1.889	2.1018	1.8043	1.1505	1.0659	1.0035	0.98947	1.0088	0.88703	0.80351	0.75405	0.64432	0.62164
1.4605	0.78659	0.61566	0.71782	1.6973	1.7497	1.9606	1.6606	1.1035	1.0148	0.96413	0.96366	0.96162	0.85554	0.78497	0.7118	0.583	0.55381
0.86363	0.44916	0.38769	0.51831	1.3671	1.4642	1.6972	1.4352	0.98243	0.89723	0.87709	0.88009	0.88811	0.77202	0.68164	0.6203	0.47255	0.44307
0.38741	0.21529	0.21184	0.31905	1.0229	1.139	1.3583	1.1484	0.7891	0.73213	0.72191	0.71923	0.76447	0.63677	0.58141	0.49427	0.35976	0.32637
0.09811	0.061107	0.067306	0.16209	0.69662	0.7977	0.99569	0.8518	0.59216	0.56587	0.575	0.57463	0.62958	0.53062	0.44245	0.37161	0.26241	0.22032
-0.038052	-0.035787	-0.0091791	0.052536	0.41731	0.51461	0.67978	0.58084	0.43619	0.40487	0.42589	0.43218	0.48124	0.38872	0.34406	0.26069	0.16648	0.11994
-0.079156	-0.079084	-0.056124	-0.024641	0.1739	0.26906	0.385	0.33522	0.26694	0.26231	0.28666	0.29806	0.32422	0.26992	0.227	0.1576	0.071526	0.041771
-0.083924	-0.088835	-0.076116	-0.068295	-0.0045895	0.060416	0.17021	0.14436	0.1312	0.13013	0.16512	0.16729	0.20079	0.17612	0.12834	0.077582	-0.0085237	-0.015235
-0.080777	-0.088668	-0.082982	-0.077046	-0.1079	-0.074292	-0.0086547	0.0040054	0.028849	0.036586	0.069464	0.068903	0.09743	0.088716	0.060785	-4.77e-05	-0.045848	-0.059259
-0.090695	-0.081587	-0.074626	-0.089407	-0.18991	-0.16553	-0.12329	-0.10128	-0.031638	-0.029445	-0.0068069	0.0023841	0.022745	0.014138	-0.00453	-0.0422	-0.078297	-0.08874
-0.091935	-0.087524	-0.071478	-0.082875	-0.21111	-0.20716	-0.21138	-0.1766	-0.10309	-0.076115	-0.055981	-0.053275	-0.034714	-0.027275	-0.030577	-0.071121	-0.11479	-0.10771
-0.11234	-0.088811	-0.074196	-0.074423	-0.21859	-0.22788	-0.24848	-0.20845	-0.1293	-0.11604	-0.08303	-0.0893	-0.059307	-0.055611	-0.063432	-0.099457	-0.12549	-0.12444
-0.11261	-0.082875	-0.071776	-0.073517	-0.21567	-0.22414	-0.2794	-0.22144	-0.13757	-0.12683	-0.10942	-0.10477	-0.10035	-0.0821	-0.090301	-0.10424	-0.12466	-0.12248
-0.10657	-0.085617	-0.05895	-0.061846	-0.18315	-0.2053	-0.26157	-0.2229	-0.15087	-0.13872	-0.12351	-0.122	-0.096703	-0.079871	-0.09811	-0.11242	-0.1352	-0.13732
-0.067711	-0.053454	-0.049162	-0.050485	-0.15732	-0.18959	-0.24274	-0.21155	-0.15109	-0.14171	-0.12649	-0.1267	-0.11027	-0.088442	-0.10508	-0.12043	-0.13343	-0.13318
-0.0103	-0.010944	-0.028289	-0.0453	-0.14052	-0.16041	-0.21942	-0.18463	-0.13073	-0.12046	-0.12546	-0.11947	-0.10872	-0.086487	-0.11315	-0.11637	-0.13228	-0.11997
0.060916	0.021363	-0.0013708	-0.031376	-0.10265	-0.12162	-0.18337	-0.15872	-0.1168	-0.099886	-0.12024	-0.1118	-0.11628	-0.094176	-0.11231	-0.12389	-0.10139	-0.10661
0.10893	0.074196	0.022149	-0.011683	-0.085068	-0.10288	-0.15013	-0.12863	-0.10452	-0.097538	-0.10142	-0.10765	-0.11619	-0.086868	-0.10895	-0.11499	-0.093985	-0.082255
0.1528	0.096179	0.042558	0.0064967	-0.051439	-0.067926	-0.10803	-0.1029	-0.089908	-0.088644	-0.098289	-0.091184	-0.11098	-0.083065	-0.11913	-0.11107	-0.061143	-0.042892
0.17226	0.11637	0.066412	0.029195	-0.026751	-0.036407	-0.092745	-0.071717	-0.066662	-0.07037	-0.083077	-0.086463	-0.096667	-0.08688	-0.12215	-0.094188	-0.038672	-0.010896
0.17345	0.1132	0.073624	0.032699	-0.011242	-0.021458	-0.066829	-0.057722	-0.054097	-0.054491	-0.064779	-0.069714	-0.099624	-0.081456	-0.10364	-0.092137	0.0054836	0.021506
0.14436	0.11351	0.086272	0.053287	0.025773	0.0072957	-0.040174	-0.04344	-0.042725	-0.048483	-0.061894	-0.076509	-0.091207	-0.077296	-0.10009	-0.073088	0.024486	0.051725
0.12219	0.10204	0.075388	0.058365	0.0265	0.011802	-0.016546	-0.0041961	-0.033236	-0.030708	-0.045169	-0.061071	-0.06944	-0.073886	-0.091541	-0.054419	0.048387	0.082958
0.07484	0.087071	0.075818	0.071001	0.053919	0.027466	0.015831	-0.0023842	-0.023365	-0.023461	-0.04381	-0.054515	-0.051117	-0.072873	-0.093747	-0.025272	0.083185	0.10433
0.060845	0.064087	0.06882	0.077069	0.070298	0.046754	0.02327	0.010777	-0.004506	-0.0074149	-0.03556	-0.031209	-0.059736	-0.057555	-0.076569	-0.0032664	0.096822	0.10917
0.025248	0.044251	0.054908	0.060499	0.085438	0.054288	0.046659	0.036121	0.0060319	-0.0035407	-0.025046	-0.030387	-0.04778	-0.046313	-0.064815	0.019443	0.10704	0.11065
0.016737	0.030661	0.050283	0.065506	0.089849	0.062848	0.064636	0.054336	-0.0005722	0.00149	-0.022149	-0.020599	-0.058842	-0.048506	-0.057483	0.039137	0.11422	0.10068
0.0027895	0.023794	0.046003	0.062657	0.10769	0.077701	0.066829	0.053621	0.023675	0.018704	-0.008285	-0.01539	-0.030625	-0.045419	-0.047493	0.057268	0.091207	0.08117
0.0046967	0.01986	0.02445	0.06069	0.11218	0.088502	0.062251	0.059915	0.026298	0.022483	3.59e-05	-0.0024557	-0.027156	-0.039053	-0.041843	0.075901	0.069571	0.071061
0.0060082	0.011897	0.029278	0.064755	0.11251	0.09513	0.073505	0.062728	0.039792	0.026906	0.0074744	-0.005424	-0.017214	-0.033438	-0.022996	0.075055	0.053621	0.054741
0.00906	0.0087263	0.017595	0.046778	0.10899	0.094867	0.10593	0.090933	0.040365	0.031758	0.01843	0.015605	-0.010192	-0.031746	-0.020826	0.090516	0.052643	0.018799
0.01452	0.0008107	0.011504	0.040698	0.122	0.105	0.084448	0.066519	0.030136	0.026393	0.017536	0.023436	-0.013196	-0.026226	0.0052213	0.082863	0.021815	-0.0063061
0.018668	0.0084401	0.0080704	0.032842	0.11176	0.093914	0.094176	0.078583	0.039482	0.035799	0.027549	0.021768	-0.010896	-0.012755	0.0041724	0.081623	-0.0094891	-0.023365
0.02997	0.01204	0.015581	0.028312	0.108	0.10121	0.094462	0.089956	0.042916	0.031138	0.028801	0.014997	-0.0009895	-0.017381	0.020588	0.064707	-0.013495	-0.04462
0.023389	0.0072004	0.0024558	0.018609	0.085593	0.10138	0.083828	0.077248	0.033045	0.039983	0.023806	0.020862	0.0059606	-0.0065803	0.025463	0.057889	-0.028098	-0.054991
0.023294	0.0080348	0.0076056	0.01117	0.080514	0.08235	0.081087	0.069118	0.033021	0.030959	0.027597	0.017679	1.19e-05	-0.015235	0.029564	0.04462	-0.042415	-0.055588
0.019217	0.0024796	0.0063777	0.018799	0.080622	0.069929	0.084615	0.063801	0.035715	0.033629	0.020826	0.024367	0.010312	-0.014794	0.039339	0.024069	-0.043905	-0.053656
0.021672	0.003004	-0.0005126	0.010002	0.052691	0.053907	0.070143	0.056935	0.039506	0.034237	0.019014	0.019789	0.0009655	-0.020397	0.028849	0.0072003	-0.054515	-0.061357
0.024986	0.0050067	-0.0019669	0.010348	0.04493	0.060392	0.061989	0.047398	0.030017	0.024903	0.020075	0.013483	0.0047683	-0.014007	0.023913	-0.0060915	-0.053084	-0.053895
0.02625	0.0073195	-0.0063539	-0.0048994	0.043607	0.042368	0.053263	0.047779	0.030041	0.023711	0.01365	0.0096682	0.0028848	-0.010932	0.018632	-0.012326	-0.047958	-0.0525
0.0087263	0.002408	-0.010312	0.0001191	0.01452	0.028706	0.041056	0.024843	0.022721	0.0050188	0.019884	0.020313	-0.0027658	-0.023317	0.023758	-0.022459	-0.049866	-0.043261
0.0046491	0.0034809	-0.0042677	-0.0088691	0.018037	0.025582	0.027919	0.023842	0.025916	0.010765	0.010598	0.014794	-0.016594	-0.026345	0.026953	-0.040257	-0.046957	-0.019825
0.0073433	0.0044345	-0.006342	0.0017762	0.0092627	0.022817	0.027108	0.022769	-0.0002148	0.0001666	0.0053881	0.0056147	-0.01055	-0.025189	0.014627	-0.044704	-0.037241	-0.0064732
-0.0040531	0.0079632	-0.000608	-0.004983	-0.0026107	0.012779	0.0083448	0.0025273	0.01812	0.021827	0.0005126	-0.006032	-0.0066281	-0.02209	-0.001216	-0.031066	-0.01266	0.0007988
0.0069857	-7.15e-05	0.0017524	-0.0033854	-0.0046253	0.023985	0.018716	0.010324	0.0044584	0.0068664	-9.53e-05	-0.0081181	-0.024116	-0.0080467	-0.0010967	-0.03407	-0.0056742	0.02116
0.012374	0.0035764	0.0052213	-0.0014184	0.0006197	0.017452	0.0049592	-0.0014544	0.0042677	0.0051855	0.0093938	-0.0055908	-0.013423	-0.023437	-0.013745	-0.033081	0.0004051	0.029886
0.0043869	0.0050068	0.0013947	-0.0063061	0.0096681	-0.008154	-0.0020505	0.0024556	0.0057221	0.0041962	0.0061989	0.0048159	-0.015307	-0.025904	-0.011516	-0.027561	0.0074387	0.034416
0.003314	0.0047207	0.0006556	-0.0026583	-0.0026344	-0.0049591	0.0001907	0.0017642	0.001192	0.001037	-2.38e-05	0.0029564	-0.010729	-0.034344	-0.01297	-0.024128	0.026977	0.046158
0.0080587	0.010324	0.0036359	-0.0068306	-0.017333	-0.0091554	0.0036955	-0.0003337	-0.005579	0.0043751	-0.01092	-0.0095487	-0.012243	-0.033069	-0.0092268	-0.022757	0.025201	0.041843
0.0024319	0.010896	0.0088455	-0.0011804	-0.012624	-0.015235	-0.011444	-0.0085355	-0.013995	0.0027419	-0.003171	-0.0066162	-0.022042	-0.022698	-0.00726	-0.012684	0.031269	0.037432
0.0024795	-0.0046968	0.0013232	-0.013184	0.0013948	-0.011587	-0.013113	-0.0017168	-0.0001669	-0.008154	0.0070332	0.0032662	-0.021863	-0.033522	-0.020695	-0.011146	0.030399	0.042534
-0.0068904	-2.4e-05	0.015485	-0.0005364	-0.0056505	-0.0054122	-0.01452	-0.0095129	-0.014114	-0.0089289	0.0024556	-0.011015	-0.024414	-0.034702	-0.021327	-0.0099422	0.033426	0.045169
0.0031709	-0.0021697	0.0078201	-0.0058055	-0.010013	-0.010371	-0.011683	-0.0074626	-0.013757	-0.011182	-0.012112	-0.009954	-0.021064	-0.034845	-0.024521	-0.0010132	0.044525	0.029397
0.0082255	0.0074626	0.0055315	-0.0013589	-0.026202	0.0051261	-0.0042915	-0.0028372	-0.0064374	-0.0071288	-0.01334	-0.0087739	-0.019574	-0.037814	-0.021124	0.0064612	0.033176	0.020576
0.001812	0.0045777	0.0036836	0.0056507	-0.0064968	-0.0036239	-0.012136	-0.0063419	-0.013995	-0.0077367	-0.0028967	-0.013495	-0.019956	-0.037122	-0.022888	0.0008345	0.026298	0.029826
